pdtn,accumulationInterval,attributeOfTile,backgroundProcess,categoryType,channelNumber,clusterIdentifier,clusteringMethod,clutterFilterIndicator,codeFigure,constantAntennaElevationAngle,constituentType,dayOfEndOfOverallTimeInterval,dayOfForecastUsedInLocalTime,DayOfModelVersion,dayOfStartOfReferencePeriod,dayOfStartOfVerificationPeriod,derivedForecast,easternLongitudeOfClusterDomain,ensembleForecastNumbers,forecastProbabilityNumber,forecastTime,generatingProcessIdentifier,hourOfEndOfOverallTimeInterval,hourOfForecastUsedInLocalTime,HourOfModelVersion,hourOfStartOfReferencePeriod,hourOfStartOfVerificationPeriod,hoursAfterDataCutoff,indicatorOfUnitForForecastTime,indicatorOfUnitForTimeIncrement,indicatorOfUnitForTimeIncrementForVerificationPeriod,indicatorOfUnitForTimeRange,indicatorOfUnitForTimeRangeForReferencePeriod,indicatorOfUnitForTimeRangeForVerificationPeriod,inputOriginatingCentre,inputProcessIdentifier,instrumentType,kindOfAdditionalArgumentsForVerificationScore,latitudeOfCentralPointInClusterDomain,lengthOfTimeRange,lengthOfTimeRangeForReferencePeriod,lengthOfTimeRangeForVerificationPeriod,localTimeMethod,longitudeOfCentralPointInClusterDomain,minuteOfEndOfOverallTimeInterval,minuteOfForecastUsedInLocalTime,MinuteOfModelVersion,minuteOfStartOfReferencePeriod,minuteOfStartOfVerificationPeriod,minutesAfterDataCutoff,modeNumber,monthOfEndOfOverallTimeInterval,monthOfForecastUsedInLocalTime,MonthOfModelVersion,monthOfStartOfReferencePeriod,monthOfStartOfVerificationPeriod,NB,NH,NL,northernLatitudeOfClusterDomain,numberOfAdditionalArgumentsForVerification,numberOfAdditionalParametersForReferencePeriod,numberOfCategories,numberOfCharacters,numberOfClusterHighResolution,numberOfClusterLowResolution,numberOfDistributionFunctionParameters,numberOfForecastsInEnsemble,numberOfForecastsInTheCluster,numberOfForecastsInVerification,numberOfForecastsUsedInLocalTime,numberOfMissingInStatisticalProcess,numberOfModeOfDistribution,numberOfPartitions,numberOfPointsUsed,numberOfRadarSitesUsed,numberOfReferencePeriodTimeRanges,numberOfSection,numberOfSpatialVicinityValues,numberOfStatisticallyProcessedFieldsForLocalTime,numberOfTimeIncrementsOfForecastsUsedInLocalTime,numberOfTimeRanges,numberOfUsedSpatialTiles,numberOfUsedTileAttributeCombinationsForTypeOfTile,numberOfUsedTileAttributes,numberOfUsedTileAttributesForTileAttributeCombination,numberOfVerificationPeriodTimeRanges,numberOfWaveDirections,numberOfWaveDirectionSequenceParameters,numberOfWaveFrequencies,numberOfWaveFrequencySequenceParameters,NV,NWPused,observationGeneratingProcessIdentifier,operatingMode,parameterCategory,parameterNumber,partitionItems,partitionNumber,partitionTable,percentileValue,perturbationNumber,polarisation,probabilityType,productDefinitionTemplateNumber,qualityControlIndicator,qualityValueAssociatedWithParameter,quantileValue,radialAngularSpacing,radiusOfClusterDomain,randomFieldNumber,rangeBinSpacing,referenceReflectivityForEchoTop,reflectivityCalibrationConstant,releaseStartDay,releaseStartHour,releaseStartMinute,releaseStartMonth,releaseStartSecond,releaseStartYear,requestedByEntity,sampleSizeOfReferencePeriod,satelliteNumber,satelliteSeries,scaledValueOfAdditionalParameterForReferencePeriod,scaledValueOfBandwidth,scaledValueOfCentralWaveNumber,scaledValueOfDistanceFromEnsembleMean,scaledValueOfDistributionFunctionParameter,scaledValueOfFirstFixedSurface,scaledValueOfFirstSize,scaledValueOfFirstWavelength,scaledValueOfLowerLimit,scaledValueOfLowerWavePeriodLimit,scaledValueOfSecondFixedSurface,scaledValueOfSecondSize,scaledValueOfSecondWavelength,scaledValueOfSpatialScale,scaledValueOfStandardDeviation,scaledValueOfTemporalScale,scaledValueOfUpperLimit,scaledValueOfUpperWavePeriodLimit,scaledValueOfWaveDirectionSequenceParameter,scaledValueOfWaveFrequencySequenceParameter,scaledValuesOfWaveDirections,scaledValuesOfWaveFrequencies,scaleFactorOfAdditionalParameterForReferencePeriod,scaleFactorOfBandwidth,scaleFactorOfCentralWaveNumber,scaleFactorOfDistanceFromEnsembleMean,scaleFactorOfDistributionFunctionParameter,scaleFactorOfFirstFixedSurface,scaleFactorOfFirstSize,scaleFactorOfFirstWavelength,scaleFactorOfLowerLimit,scaleFactorOfLowerWavePeriodLimit,scaleFactorOfSecondFixedSurface,scaleFactorOfSecondSize,scaleFactorOfSecondWavelength,scaleFactorOfSpatialScale,scaleFactorOfStandardDeviation,scaleFactorOfTemporalScale,scaleFactorOfUpperLimit,scaleFactorOfUpperWavePeriodLimit,scaleFactorOfWaveDirections,scaleFactorOfWaveDirectionSequenceParameter,scaleFactorOfWaveFrequencies,scaleFactorOfWaveFrequencySequenceParameter,scenarioOrigin,secondOfEndOfOverallTimeInterval,secondOfForecastUsedInLocalTime,SecondOfModelVersion,secondOfStartOfReferencePeriod,secondOfStartOfVerificationPeriod,section4Length,siteElevation,siteId,siteLatitude,siteLongitude,sourceSinkChemicalPhysicalProcess,southernLatitudeOfClusterDomain,spatialProcessing,spatialVicinityMissingData,spatialVicinityProcessing,spatialVicinityProcessingArgument1,spatialVicinityProcessingArgument2,spatialVicinityType,spatialVicinityValue,spatioTemporalScaleNumber,statisticalProcess,temporalVicinityProcessing,temporalVicinityTowardsFuture,temporalVicinityTowardsPast,temporalVicinityUnit,tileClassification,tileIndex,timeIncrement,timeIncrementForVerificationPeriod,totalNumberOfClusters,totalNumberOfForecastProbabilities,totalNumberOfQuantiles,totalNumberOfRandomFields,totalNumberOfSpatioTemporalScales,totalNumberOfTileAttributeCombinations,totalNumberOfTileAttributePairs,transportModelUsed,typeOfDistributionFunction,typeOfEnsembleForecast,typeOfFirstFixedSurface,typeOfGeneratingProcess,typeOfPostProcessing,typeOfReferenceDataset,typeOfReferenceDataSetForVerification,typeOfRelationToReferenceDataset,typeOfSecondFixedSurface,typeOfSizeInterval,typeOfStatisticalProcessing,typeOfStatisticalProcessingForTimeRangeForReferencePeriod,typeOfStatisticalProcessingForTimeRangeForVerificationPeriod,typeOfStatisticalProcessingOverVerticalForVerification,typeOfThresholdOperatorForVerificationScore,typeOfTile,typeOfTimeIncrement,typeOfWaveDirectionSequence,typeOfWaveFrequencySequence,typeOfWavelengthInterval,typeOfWavePeriodInterval,uuidOfDataGroup,verificationScore,wallClockInitialTimeOfExecutionDay,wallClockInitialTimeOfExecutionHour,wallClockInitialTimeOfExecutionMinute,wallClockInitialTimeOfExecutionMonth,wallClockInitialTimeOfExecutionSecond,wallClockInitialTimeOfExecutionYear,waveDirectionNumber,waveFrequencyNumber,westernLongitudeOfClusterDomain,yearOfEndOfOverallTimeInterval,yearOfForecastUsedInLocalTime,YearOfModelVersion,yearOfStartOfReferencePeriod,yearOfStartOfVerificationPeriod
48,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
49,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
50,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,1,1,,,,,1,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,1,,,,,,,,,,,1,,,1,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,1,1,1,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,1,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,1,,,,,,,,,,,1,,,,,,,1,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
61,,,1,,,,,,,,,1,,1,,,,,,,1,1,1,,1,,,1,1,1,,1,,,,,,,,1,,,,,1,,1,,,1,,1,,1,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,1,,
62,,1,1,,,,,,,,,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,1,,1,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
63,,1,1,,,,,,,,,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,1,,1,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,1,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
67,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,1,,,,,1,1,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
68,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
70,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,1,,,,,,,,,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,1,1,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
73,,,1,,,,,,,,,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,1,1,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,1,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
76,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
79,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
80,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
81,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
82,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
84,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
85,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
86,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,1,,,,,,,,,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
88,,,1,,,,,,,,,,1,,,,,,,,1,1,,1,,,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
89,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,1,,,,,,,,,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,1,1,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,1,1,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
91,,,1,1,,,,,1,,,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,1,,,,,,,,,,,1,,,1,,1,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
92,,,1,,,,,,,,,,1,,,,,,,,1,1,,1,,,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,1,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
93,,,1,,,,,,,,,,1,,,,,,,,1,1,,1,,,,,1,1,,,,,1,1,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
94,,,1,,,,,,,,,,1,,,,,,,,1,1,,1,,,,,1,1,,,,,1,1,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,1,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
